658.228584	659.652755	SEAGUL_SCREAM
659.513201	659.652755	VOICE
660.676155	662.590557	SEAGUL_SCREAM
661.069771	661.678085	VOICE
661.556969	661.931447	SEAGUL_SPLASH
663.951083	664.629612	SEAGUL_SPLASH
664.905731	665.830727	SEAGUL_SCREAM
666.017523	666.561428	SEAGUL_SCREAM
666.943338	667.849491	SEAGUL_SCREAM
667.023126	667.114617	UFO
668.484585	668.985576	SEAGUL_SCREAM
671.595490	672.162267	SEAGUL_SCREAM
674.215757	674.620016	SEAGUL_SCREAM
675.309990	676.004031	SEAGUL_SPLASH
683.523112	693.553043	SEAGUL_SCREAM
695.313490	695.950431	UFO
696.777837	697.407621	SEAGUL_SPLASH
697.407621	698.667190	SEAGUL_SCREAM
698.180538	699.010709	SEAGUL_SPLASH
701.114762	702.102378	SEAGUL_SCREAM
702.717850	709.543942	UFO
702.717850	703.877226	SEAGUL_SCREAM
704.128975	704.861966	SEAGUL_SCREAM
707.821415	713.135596	SCOOTER
711.971973	712.796588	SEAGUL_SCREAM
713.318843	714.592414	SEAGUL_SPLASH
715.490328	716.424890	SEAGUL_SCREAM
718.275691	718.797947	SEAGUL_SCREAM
719.292716	719.979894	SEAGUL_SCREAM
720.602936	722.618660	SEAGUL_SCREAM
720.786184	722.307139	SEAGUL_SPLASH
722.820232	723.938043	SEAGUL_SCREAM
723.296676	724.496948	SEAGUL_SPLASH
724.401608	724.747555	SEAGUL_SCREAM
725.366422	727.625493	SEAGUL_SCREAM
726.193682	727.907320	SEAGUL_SPLASH
728.075769	729.063783	SEAGUL_SCREAM
728.548720	729.063783	SEAGUL_SPLASH
729.384482	729.857434	SEAGUL_SCREAM
729.935881	736.669590	SEAGUL_SPLASH
730.223485	730.456721	SEAGUL_SCREAM
730.699675	731.371849	UFO
737.763424	738.787072	SEAGUL_SPLASH
738.801392	739.925460	SEAGUL_SCREAM
740.132781	740.301230	UFO
740.369257	740.754744	SEAGUL_SPLASH
740.369257	741.172626	SEAGUL_SCREAM
741.956558	742.539649	SEAGUL_SCREAM
743.113021	743.734984	UFO
744.036247	745.573964	SEAGUL_SCREAM
747.640081	748.446371	SEAGUL_SCREAM
749.350688	749.759033	UFO
750.321470	754.912524	SEAGUL_SCREAM
750.914725	751.064965	UFO
756.247758	756.923484	SEAGUL_SCREAM
757.056338	757.935057	SEAGUL_SCREAM
757.366990	758.704697	SEAGUL_SPLASH
759.456012	759.721721	SEAGUL_SCREAM
761.215190	761.645821	SEAGUL_SCREAM
762.068223	772.376996	SEAGUL_SCREAM
763.565829	765.059297	UFO
765.597036	766.011678	UFO
766.387447	767.287998	SEAGUL_SPLASH
768.727278	768.853614	UFO
769.933195	1033.011226	BOAT
770.854782	771.807163	SEAGUL_SPLASH
772.464236	774.099721	SEAGUL_SPLASH
774.214251	774.823549	SEAGUL_SPLASH
774.686113	774.928917	SEAGUL_SCREAM
775.797119	776.708776	SEAGUL_SPLASH
781.305439	781.995429	SEAGUL_SCREAM
782.400353	783.540619	SEAGUL_SCREAM
782.782601	783.368931	VOICE
783.939064	784.557787	SEAGUL_SCREAM
784.687363	785.309326	SEAGUL_SPLASH
785.014874	785.604277	SEAGUL_SCREAM
785.857925	786.922235	SEAGUL_SPLASH
786.590937	787.276647	SEAGUL_SCREAM
787.303613	788.058665	SEAGUL_SPLASH
787.334432	788.690444	SEAGUL_SCREAM
788.906173	790.289151	SEAGUL_SCREAM
791.180372	792.771183	OBJECT_SPLASH
795.647719	796.955235	OBJECT_SPLASH
799.118849	824.826655	UFO
834.746922	837.660559	OBJECT_SPLASH
836.332971	854.862287	SCOOTER
847.476476	850.659015	SEAGUL_SCREAM
850.597378	851.036541	UFO
850.688131	851.036541	UFO
853.130631	853.519358	UFO
867.042396	868.364068	UFO
869.284055	869.918976	UFO
1049.799788	1279.582175	BOAT
1125.738192	1133.305409	SCOOTER
1325.647124	1331.051525	UFO
1339.627513	1342.632774	UFO
1340.030658	1342.632774	BOAT
1390.851896	2170.021319	IDLE_MOTOR
1395.983092	1398.419113	BOAT
1415.794251	1415.986661	UFO
1430.643138	1433.791825	VOICE
1442.661059	1442.730401	UFO
1460.373573	1460.414804	UFO
1462.952783	1464.175961	OBJECT_SPLASH
1471.945660	1472.023540	UFO
1477.026200	1477.062850	UFO
1486.383045	1503.326815	PEE
1505.824592	1505.879566	UFO
1509.930641	1509.990569	UFO
1513.264807	1513.313839	UFO
1516.543130	1545.521176	SCOOTER
1517.078396	1517.132876	UFO
1523.941690	1524.011031	UFO
1524.011031	1534.080961	SCOOTER
1527.131400	1527.180948	UFO
1530.598516	1530.699303	UFO
1534.080961	1534.149064	UFO
1538.070563	1538.601982	UFO
1539.967536	1540.038802	UFO
1549.763454	1549.918945	UFO
1552.452055	1552.556068	UFO
1557.609150	1557.660980	UFO
1562.335530	1564.220855	VOICE
1564.735918	1565.717454	UFO
1571.746895	1572.456979	UFO
1580.120838	1580.164360	UFO
1581.277640	1581.766883	UFO
1593.961703	1594.369866	UFO
1594.820141	1595.118165	UFO
1598.638503	1599.196921	UFO
1621.197023	1621.374229	VOICE
1628.597874	1628.646465	UFO
1630.701591	1631.245808	UFO
1634.150404	1634.383469	VOICE
1637.370933	1637.852471	VOICE
1640.860023	1644.087429	UFO
1645.270087	1645.331724	UFO
1647.455777	1647.961122	UFO
1649.354060	1649.580818	UFO
1656.650394	1657.460242	VOICE
1658.134035	1662.137922	VOICE
1658.678253	1658.755998	UFO
1666.426358	1667.166598	UFO
1673.736406	1673.932533	UFO
1677.341751	1677.706766	UFO
1686.537948	1686.870275	UFO
1692.552523	1692.933882	UFO
1698.953904	1699.166376	UFO
1714.556931	1714.725819	UFO
1718.722213	1719.803374	UFO
1721.425115	1722.533763	UFO
1724.073043	1725.236666	UFO
1725.566511	1725.630648	UFO
1726.797286	1727.915096	UFO
1729.445214	1730.737110	UFO
1731.827684	1731.979935	UFO
1765.473793	1766.694141	VOICE
1770.159059	1771.466575	VOICE
1780.252591	1780.732021	UFO
1787.793893	1789.620910	VOICE
1799.290044	1803.449765	VOICE
1805.703711	1815.911866	VOICE
1819.803550	1820.666467	VOICE
1821.588031	1823.723641	VOICE
1824.726070	1825.554164	VOICE
1826.175234	1827.341102	VOICE
1828.539659	1829.422232	UFO
1830.827812	1831.013044	UFO
1841.446480	1849.619324	SCOOTER
1853.629797	1855.640701	VOICE
1856.515006	1858.607032	VOICE
1858.732388	1871.019109	UFO
1876.551021	1877.383120	UFO
1881.024195	1881.114898	UFO
1881.859958	1881.924746	UFO
1889.228602	1890.135632	VOICE
1894.939985	1899.190066	SCOOTER
1899.190066	2264.487363	BOAT
1903.123510	1903.188886	UFO
1912.901387	1915.490137	UFO
1918.433299	1919.034259	UFO
1923.083979	1923.149354	UFO
2072.803562	2076.871659	PEE
2078.117743	2084.384812	VOICE
2083.166801	2084.164533	OBJECT_SPLASH
2090.415536	2091.670782	OBJECT_SPLASH
2115.147217	2115.964415	OBJECT_SPLASH
2132.386717	2138.161580	PEE
2138.894571	2140.049031	OBJECT_SPLASH
2141.956495	2142.001846	UFO
2143.887171	2144.593359	OBJECT_SPLASH
2148.668665	2149.104503	OBJECT_SPLASH
2154.864767	2155.296225	OBJECT_SPLASH
2160.582992	2167.320925	PEE
2184.042138	2190.144191	SEAGUL_SPLASH
2243.642487	2264.720671	UFO
2264.487363	2573.889287	BOAT
2344.221048	2346.778979	UFO
2353.609442	2365.875187	OBJECT_SPLASH
2439.342203	2440.081846	VOICE
2442.516504	2445.259346	VOICE
2454.716487	2455.486948	SEAGUL_SPLASH
2455.783848	2455.999577	SEAGUL_SPLASH
2456.600537	2459.389607	SEAGUL_SPLASH
2459.851884	2460.745619	SEAGUL_SPLASH
2477.743260	2484.520553	PEE
2535.697458	2537.527981	VOICE
2548.440376	2548.513676	UFO
2573.889287	2761.761512	IDLE_MOTOR
2581.069956	2598.199855	VOICE
2615.032465	2615.904142	UFO
2619.345524	2622.584914	UFO
2624.956149	2625.733602	UFO
2626.645638	2631.763875	UFO
2633.132371	2634.220806	UFO
2654.305030	2655.989513	UFO
2668.791586	2670.450154	VOICE
2671.227607	2675.348113	VOICE
2676.980766	2678.017371	UFO
2690.464366	2692.207612	VOICE
2699.171134	2701.764375	VOICE
2703.397146	2709.829137	VOICE
2708.491429	2708.967873	UFO
2711.606639	2712.083083	VOICE
2714.025507	2714.685199	VOICE
2717.719345	2719.092847	VOICE
2723.600738	2725.350210	VOICE
2728.172224	2730.151298	VOICE
2731.344177	2734.111753	VOICE
2734.604824	2736.261011	VOICE
2736.958353	2738.985004	VOICE
2738.985004	2739.791303	UFO
2742.595782	2750.454488	VOICE
2754.449932	2755.787640	VOICE
2761.559940	2840.137280	BOAT
2761.559940	2762.934297	UFO
2840.137280	3296.834844	IDLE_MOTOR
2862.104533	2867.282033	UFO
2880.769058	2885.930099	UFO
2897.534479	2899.529944	UFO
2984.104911	2997.528745	SCOOTER
2994.737745	2997.881227	VOICE
3001.809792	3010.870417	VOICE
3020.270045	3021.888014	VOICE
3022.797158	3024.754130	VOICE
3029.454549	3029.500361	UFO
3037.497561	3037.836564	UFO
3042.957935	3047.512449	VOICE
3056.591592	3059.108561	UFO
3061.058939	3061.233275	UFO
3069.351803	3070.112280	VOICE
3073.337438	3073.878019	UFO
3077.537923	3078.833679	UFO
3079.429727	3080.103520	VOICE
3080.932804	3081.438149	UFO
3082.435882	3093.449810	VOICE
3097.013140	3097.557358	UFO
3104.311967	3104.774244	UFO
3118.004045	3119.827359	VOICE
3126.259351	3126.630427	UFO
3128.485191	3128.566090	UFO
3131.424501	3131.640230	UFO
3134.379514	3134.499371	UFO
3141.894954	3143.090644	VOICE
3146.250081	3147.244574	UFO
3152.268433	3152.515818	UFO
3152.981435	3153.178426	UFO
3153.618220	3154.291655	UFO
3174.716723	3176.619763	VOICE
3180.834186	3181.219417	VOICE
3196.179846	3197.029732	VOICE
3203.294914	3203.360289	UFO
3207.657774	3207.897489	UFO
3218.014390	3218.316749	VOICE
3218.817723	3219.935533	VOICE
3237.614265	3239.116896	UFO
3242.612426	3245.150406	VOICE
3250.453072	3251.192715	VOICE
3251.658404	3251.681518	UFO
3255.434104	3256.281612	SEAGUL_SCREAM
3257.052073	3257.506645	UFO
3260.212365	3266.394409	VOICE
3269.394066	3270.548526	VOICE
3273.161626	3274.033303	VOICE
3274.033303	3274.402183	UFO
3274.260536	3274.788990	VOICE
3277.191373	3277.741619	VOICE
3278.074110	3279.537987	UFO
3279.990170	3280.044650	UFO
3280.100596	3281.304601	SCOOTER
3281.626032	3282.230758	VOICE
3282.726525	3283.511034	VOICE
3283.897841	3284.755899	VOICE
3287.466034	3288.086255	VOICE
3288.548532	3289.993147	VOICE
3291.475987	3291.704803	VOICE
3292.418489	3292.876119	UFO
3296.113421	3296.553215	UFO
3296.834844	3447.658801	BOAT
3318.508337	3318.549567	UFO
3347.622914	3347.671946	UFO
3447.206017	3447.260991	UFO
3447.658801	5150.994258	IDLE_MOTOR
3451.648693	3453.683030	VOICE
3461.112608	3462.545666	VOICE
3463.685949	3465.319327	VOICE
3466.788401	3467.319819	UFO
3469.042346	3469.097321	UFO
3470.629343	3470.683823	UFO
3473.504039	3475.062162	VOICE
3481.087170	3481.518628	UFO
3485.151002	3485.443777	UFO
3494.467883	3495.731815	UFO
3495.411679	3497.537351	BOAT
3503.222707	3506.742105	UFO
3509.291819	3509.961540	UFO
3512.627792	3512.801878	UFO
3513.726507	3515.093951	UFO
3519.598328	3520.014377	UFO
3524.170293	3525.924544	UFO
3528.446800	3528.484936	UFO
3540.006317	3540.220117	VOICE
3542.422903	3543.187399	UFO
3553.359086	3554.123583	VOICE
3554.978782	3555.633139	VOICE
3556.524760	3557.321887	VOICE
3557.679219	3558.311424	UFO
3568.307581	3568.719889	UFO
3572.860219	3574.207806	UFO
3579.201652	3580.539360	VOICE
3581.611359	3582.124452	UFO
3584.210207	3585.982268	VOICE
3586.343393	3586.605350	UFO
3586.605350	3743.917061	BRIDGE
3622.281170	3625.131834	VOICE
3626.303690	3629.309844	VOICE
3635.134532	3637.137731	VOICE
3642.617888	3644.867635	VOICE
3644.867635	3654.983705	SCOOTER
3655.746549	3664.992085	VOICE
3721.147613	3723.152472	VOICE
3735.355956	3735.835379	UFO
3741.606760	3742.870316	BOAT
3743.702414	3744.657786	VOICE
3744.657786	3745.181700	UFO
3748.989734	3749.282930	UFO
3752.068293	3754.322239	SCOOTER
3758.536934	3759.618095	OBJECT_SPLASH
3759.031703	3760.589308	SCOOTER
3762.229508	3774.516127	PEE
3762.229508	3762.281338	UFO
3766.205377	3767.191568	BRIDGE
3776.469962	3778.055054	PEE
3776.586825	3779.260855	VOICE
3781.162608	3781.707407	OBJECT_SPLASH
3783.461658	3784.540359	PEE
3787.395501	3788.289236	PEE
3790.183762	3803.990429	PEE
3803.775703	3804.270471	VOICE
3817.231147	3823.498215	VOICE
3825.220743	3826.979920	VOICE
3829.352941	3852.738102	VOICE
3844.351316	3845.047657	UFO
3851.039669	3859.177019	UFO
3858.327904	3862.890770	VOICE
3864.728930	3868.540480	VOICE
3869.270961	3869.957712	UFO
3871.447831	3871.849516	VOICE
3876.334507	3877.467688	VOICE
3879.574997	3880.729970	VOICE
3883.977989	3884.234535	UFO
3884.931979	3885.353449	UFO
3905.334387	3905.956350	UFO
3907.197749	3909.426450	UFO
3911.053928	3912.666507	VOICE
3924.794120	3932.024440	VOICE
3925.156932	3925.778895	UFO
3935.859879	3938.218155	VOICE
3955.380498	3955.765729	VOICE
3955.949387	3956.128053	UFO
3956.888531	3957.117591	UFO
3961.881653	3962.274589	UFO
3965.988212	3967.167018	UFO
3969.296438	3969.337669	UFO
3972.797139	3973.211186	UFO
3979.956499	3980.276241	UFO
3986.771844	4054.133668	IDLE_MOTOR
3995.508103	3996.902787	UFO
4002.965016	4003.016846	UFO
4005.258504	4007.221575	VOICE
4016.412146	4016.732829	UFO
4031.885770	4032.517548	UFO
4033.349646	4033.858151	UFO
4036.606865	4036.826762	UFO
4042.089987	4046.080976	UFO
4046.806323	4053.431072	BOAT
4051.250698	4051.332417	UFO
4056.928678	4057.228317	VOICE
4057.228317	4068.173010	UFO
4058.944762	4059.302095	UFO
4063.853066	4063.891202	UFO
4072.150346	4072.193930	UFO
4080.355492	4080.994975	UFO
4081.539123	4497.585869	BOAT
4105.212431	4105.321391	UFO
4110.442496	4110.747583	UFO
4117.503083	4117.906234	UFO
4121.323852	4122.086570	UFO
4132.919256	4137.557434	UFO
4143.972484	4145.790773	VOICE
4145.482588	4147.732335	UFO
4149.544411	4162.172839	UFO
4155.829884	4156.199705	UFO
4160.462171	4161.355641	VOICE
4172.022794	4173.254039	VOICE
4174.659619	4174.997394	UFO
4188.293272	4188.339500	UFO
4390.496995	4403.995478	UFO
4409.798972	4411.558149	UFO
4478.809686	4491.688721	UFO
4497.534920	4587.347589	BOAT
4520.040031	4520.323327	UFO
4524.398419	4534.182999	UFO
4567.043753	4567.804231	VOICE
4590.602689	4590.680434	UFO
4594.982172	4595.215813	UFO
4599.794684	4600.541418	VOICE
4603.331363	4604.494985	VOICE
4607.632723	4608.063114	VOICE
4612.254406	4612.740315	UFO
4621.472185	4621.962504	UFO
4630.333902	4631.289274	UFO
4641.998687	4642.407031	VOICE
4645.196399	4646.253308	VOICE
4655.607087	4656.193479	UFO
4661.049541	4845.247593	BRIDGE
4671.266173	4672.617274	UFO
4681.300367	4682.150252	VOICE
4693.416684	4695.399750	VOICE
4701.723378	4701.792719	UFO
4736.144909	4740.135838	VOICE
4741.858366	4743.031151	UFO
4759.934995	4760.323722	UFO
4760.842025	4765.895474	UFO
4768.927544	4769.445847	VOICE
4772.446009	4772.940778	VOICE
4858.119502	4858.266100	UFO
4859.081552	4859.503022	UFO
4869.301538	4869.915418	VOICE
4887.927853	4888.102780	UFO
4892.367772	4892.568614	UFO
4894.272534	4894.466897	UFO
4915.808004	4915.995889	UFO
4918.036705	4918.205153	UFO
4919.922030	4919.973861	UFO
4920.226075	5150.786937	BOAT
4925.575500	4925.675660	UFO
4941.801184	4941.970072	UFO
5005.123106	5005.488120	UFO
5008.037777	5008.119497	UFO
5019.908935	5020.121406	UFO
5023.079662	5023.204965	UFO
5054.223640	5054.593462	UFO
5073.437312	5073.564438	UFO
5084.301388	5084.480054	UFO
5097.724276	5097.994566	UFO
5100.445503	5100.688306	UFO
5105.562693	5105.819240	UFO
